CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,isActiveMember,EstimatedSalary,Exited
15734588,Manning,684,France,Male,46,0,0,2,1,1,36377,0
15703588,Palerma,665,Germany,Male,25,5,153612,2,1,0,35322,0
15715638,Ch'ang,824,Germany,Male,77,3,27517,2,0,1,2746,0
15786389,Chuang,635,Spain,Female,41,10,0,2,1,1,61994,0
15713160,Lin,669,Spain,Male,25,7,157229,2,1,0,124383,0
15620981,Wickham,684,France,Female,48,3,73309,1,0,0,21228,1
15641575,Anenechukwu,577,France,Male,37,2,127261,1,1,0,56185,0
15593694,Williams,814,France,Male,49,8,0,2,0,0,157823,0
15731865,Unwin,637,France,Male,27,1,0,2,1,0,91291,0
15583840,Okechukwu,587,Germany,Male,35,5,121864,1,1,1,23482,1
15814519,Kamdibe,648,France,Female,37,7,0,2,1,0,194239,0
15689671,Packham,775,Spain,Male,27,4,0,1,1,1,40807,0
15730360,Mackenzie,502,France,Male,30,4,0,2,1,1,66264,0
15777586,Moss,784,Spain,Female,42,2,109052,2,1,0,6410,0
15674932,Cameron,757,Spain,Female,44,9,0,2,1,0,177529,0
15635285,Taylor,647,France,Male,28,8,0,2,1,1,91055,0
15664506,Goodwin,675,Spain,Male,32,8,197437,1,1,1,52711,0
15744517,Esposito,735,Spain,Male,50,9,0,1,0,0,166677,1
15783691,Hargreaves,722,Spain,Female,35,1,120172,1,1,0,125241,0
15754105,Olisanugo,650,France,Male,37,5,106967,1,0,0,24495,0
15754072,Dennis,840,Spain,Female,36,6,0,2,1,0,141364,0
15582168,Muravyova,713,Germany,Female,61,4,149525,2,1,0,123664,0
15627377,Sabbatini,593,France,Male,41,6,0,2,1,1,99136,0
15721740,Pai,633,Germany,Male,50,7,88303,1,1,1,195937,0
15741032,Tsao,733,France,Male,48,5,0,1,0,1,117831,0
15661821,Johnstone,798,Germany,Female,49,5,132572,1,1,1,31686,1
15790448,Calabresi,473,France,Female,35,6,69617,1,1,0,143346,0
15632521,Cattaneo,689,Germany,Male,45,0,130171,2,1,0,150856,0
15793343,Yeh,549,France,Female,29,8,0,2,1,1,189558,0
15659677,Beluchi,746,France,Male,47,8,142382,1,1,1,62087,0
15621227,Hs?eh,668,Germany,Female,46,7,161806,1,1,1,173052,0
15813192,Chukwuemeka,494,France,Male,25,6,0,2,0,1,109988,0
15797165,Bergamaschi,703,France,Male,56,9,0,1,0,0,85547,1
15649078,Christian,850,Germany,Female,27,8,111838,2,1,1,110806,0
15724161,Sutton,644,France,Female,40,9,137285,4,1,0,77064,1
15635942,Thomson,576,France,Male,40,9,0,2,1,0,112465,1
15668594,Diggs,620,Germany,Female,25,1,137712,1,1,1,76197,0
15724402,Tyler,770,France,Female,30,8,0,2,1,0,100557,0
15608226,McMorran,513,Spain,Male,72,3,98903,1,1,1,81251,0
15664772,Greece,489,Germany,Male,28,1,79461,2,1,1,167974,0
15677141,Turnbull,586,Spain,Male,29,2,132450,1,1,1,36177,0
15639669,Forbes,746,France,Male,36,9,127157,1,1,1,155700,0
15791040,Vasilyeva,801,Spain,Male,58,1,79955,2,1,1,30484,0
15760063,Chiedozie,595,Spain,Male,23,7,0,2,1,1,168086,0
15708904,Yermakova,850,France,Female,37,9,0,1,0,0,100101,0
15751748,Trevisani,666,France,Male,51,2,148223,1,0,0,156954,1
15628600,Lee,807,Germany,Female,31,1,141069,3,1,1,194257,0
15777614,Webb,545,Spain,Female,44,1,0,2,1,1,82615,0
15625698,Dumetochukwu,624,Spain,Female,23,6,0,2,0,1,196669,0
15690021,Martin,502,Germany,Female,42,0,132003,1,0,1,28205,1
15712938,Genovese,531,France,Male,44,3,0,2,1,1,34417,0
15622442,Mazzi,619,France,Male,29,5,0,2,1,0,194310,0
15711789,Davey,768,Spain,Female,42,3,0,1,0,0,161243,1
15622443,Marshall,549,France,Male,31,4,0,2,0,1,25685,0
15649150,Buddicom,531,France,Female,53,5,127642,1,1,0,141501,1
15733872,Marino,791,Germany,Female,33,10,130230,2,0,0,54020,1
15656062,Azikiwe,637,France,Female,33,7,103378,1,1,0,84420,0
15811327,Pan,700,Spain,Male,54,1,79416,1,0,1,139736,0
15656840,Zikoranachukwudimma,547,France,Female,29,6,104451,1,1,1,37160,0
15758510,Frolova,474,France,Male,26,6,0,2,0,0,152491,0
15726178,Hardy,712,Spain,Female,48,8,0,2,1,0,183235,0
15643828,Teng,592,France,Male,29,7,0,2,1,1,91197,0
15568088,Jamieson,481,Germany,Male,44,3,163715,1,1,0,96124,0
15715031,Davidson,600,France,Female,28,6,0,2,0,1,52193,0
15636395,King,529,France,Female,31,5,0,2,1,0,26817,0
15658211,Morrison,559,Spain,Female,39,2,0,2,1,1,121151,0
15658148,Udokamma,657,France,Male,38,7,0,2,1,0,185828,0
15810723,Sanderson,607,France,Female,39,10,0,3,1,0,132741,1
15694530,Porter,672,France,Male,28,4,167269,1,1,1,169469,0
15709004,Mai,528,Germany,Male,22,5,93547,2,0,1,962,0
15680666,Berry,579,Spain,Female,39,2,151963,2,1,0,158949,0
15616922,Kelly,479,France,Female,26,1,0,2,1,1,19117,0
15761713,Johnstone,678,France,Female,43,7,178074,1,0,0,110406,0
15629117,Harper,584,France,Male,28,10,0,2,1,0,19834,0
15773146,Rubeo,652,France,Male,26,3,137998,2,0,1,168990,0
15795640,Mai,683,Germany,Female,35,1,132371,2,0,0,186124,0
15646196,Yeh,850,Spain,Female,36,2,155181,2,0,0,169416,0
15579208,Chikezie,550,France,Female,48,6,0,2,1,1,191870,0
15699911,Chapman,461,Spain,Female,35,8,0,1,1,0,132296,0
15734610,Onio,543,France,Male,42,4,89839,3,1,0,85984,1
15638494,Salinas,625,Germany,Female,39,10,129845,1,1,1,96445,0
15572038,Chijindum,660,Germany,Male,35,9,113949,1,1,0,188892,1
15713949,Woods,850,France,Male,40,1,76914,1,1,0,174183,0
15683553,O'Brien,788,France,Female,33,5,0,2,0,0,116978,0
15804862,Toscani,505,Germany,Male,43,6,127147,1,0,0,137566,0
15651958,Giles,756,France,Male,27,8,0,2,1,1,157933,0
15738605,Fischer,634,Germany,Female,46,5,123642,1,1,1,49725,1
15733460,Martin,622,Spain,Male,36,9,0,2,1,1,104853,0
15751032,Enemuo,629,Germany,Female,37,1,35550,2,0,0,49676,0
15720508,Hsing,735,France,Male,31,3,119558,1,0,0,72928,0
15747458,Folliero,677,Spain,Female,43,3,133215,2,1,1,95937,0
15703177,Bell,654,France,Female,35,2,90866,1,1,1,86764,0
15616431,Chiu,608,France,Male,33,4,0,1,0,1,130474,0
15588670,Despeissis,705,Spain,Female,40,5,203715,1,1,0,179979,1
15588406,Chiemenam,574,Spain,Female,37,7,0,2,1,0,32262,0
15807900,Chineze,575,France,Male,36,7,0,1,1,1,55869,1
15708791,Abazu,584,Spain,Male,32,9,85535,1,0,0,169137,0
15575119,Hughes,779,France,Male,71,3,0,2,1,1,146895,1
15813283,Mai,605,France,Female,34,2,0,1,0,0,35982,0
15701768,Tung,637,France,Male,32,3,0,2,1,1,197827,0
15770567,Ruiz,557,France,Female,32,3,123503,1,1,1,69827,0
15726289,Cawood,645,France,Male,25,0,174400,1,1,0,42669,0
15758451,Azuka,765,Germany,Male,37,7,102709,1,1,0,9088,0
15598088,Ni,559,Spain,Male,25,5,0,2,1,1,163221,0
15613623,Tilley,640,Spain,Male,62,3,0,1,1,1,101663,0
15782475,Edith,700,France,Female,42,8,0,2,1,1,105306,0
15729582,Fu,676,Germany,Male,48,3,80697,1,0,0,101398,0
15806438,Chiabuotu,580,Germany,Female,42,2,123331,1,0,0,103516,1
15655368,Wheeler,672,France,Male,47,1,0,1,0,0,91575,0
15710375,Gibson,641,France,Male,41,6,0,2,1,0,65397,0
15689751,Jones,666,France,Female,31,2,79589,1,0,0,4051,0
15605113,Sutherland,518,France,Female,27,1,133801,1,1,1,143316,0
15625905,Griffen,592,Spain,Male,41,0,0,2,1,0,65906,0
15661745,Browne,557,France,Male,36,3,0,1,0,1,144078,0
15646615,Muir,576,Germany,Male,28,1,119336,2,0,1,58977,0
15775590,Mackay,482,Germany,Female,48,2,69329,1,0,0,102641,1
15648800,Paterson,731,Germany,Female,21,8,132312,1,1,0,106663,1
15578738,Tuan,609,France,Male,32,7,71872,1,1,1,151925,0
15654106,K?,604,France,Male,26,8,149543,2,0,1,197912,0
15732202,Abramovich,615,France,Male,34,1,83503,2,1,1,73125,1
15593954,Eva,516,France,Female,47,6,109387,1,0,0,121365,0
15706537,Pirogov,577,Germany,Female,59,7,111397,1,0,1,191070,0
15784844,K'ung,752,Spain,Male,48,5,116060,1,1,0,156618,1
15719624,Hodgson,669,France,Female,38,9,121859,1,1,0,130755,0
15812422,Ugorji,637,France,Male,41,2,0,2,0,1,102515,0
15784890,McKenzie,763,Spain,Female,32,8,0,2,1,0,16726,0
15733138,Paterson,663,Germany,Male,42,5,90249,1,1,1,79170,0
15814237,Watkins,627,Germany,Male,30,3,128771,2,1,1,40199,0
15764892,Spinelli,590,Spain,Female,51,10,84475,2,1,1,190937,0
15657540,Cremonesi,578,France,Male,50,5,151215,2,1,0,169804,0
15628530,Booth,694,France,Male,42,3,156864,2,0,0,88891,0
15707551,Hutcheon,568,France,Male,30,8,73054,2,1,1,27012,0
15696852,Hsu,803,France,Female,32,9,192123,1,1,1,54277,1
15728333,McBurney,521,France,Male,43,8,0,1,1,1,93180,0
15635870,She,579,Germany,Female,50,5,117721,1,0,1,192147,1
15719950,Sutherland,682,France,Male,61,10,73688,1,1,1,172141,0
15661473,Boni,780,Germany,Male,51,4,126725,1,1,0,195259,1
15801277,Maccallum,715,France,Female,31,2,112212,2,1,1,181601,0
15803764,Stanley,561,France,Male,28,7,0,2,1,0,7797,0
15780362,Ferrari,607,France,Female,49,9,119960,2,1,0,103068,0
15608845,Tao,804,Spain,Female,38,3,124197,1,1,0,74692,0
15707681,Pokrovsky,501,Germany,Male,38,9,88977,2,0,1,133403,0
15774882,Mazzanti,687,France,Female,35,3,99587,1,1,1,1713,1
15714227,Kelly,672,France,Female,53,7,0,1,1,1,136910,0
15617648,Mikkelsen,584,France,Female,44,5,95672,2,1,1,106565,0
15610903,Chukwueloka,560,Spain,Female,31,5,125342,1,1,0,79547,0
15729377,Ku,798,France,Male,36,1,0,2,1,1,159044,0
15648967,Ch'en,698,Germany,Female,64,1,169362,1,1,0,84760,1
15685226,Morrison,712,Germany,Female,29,7,147199,1,1,1,84932,0
15778838,Warren,783,France,Male,38,9,114135,1,1,0,153270,0
15734987,Robertson,658,France,Female,43,7,140260,2,1,0,2749,0
15606076,Golubev,718,Germany,Male,63,7,123205,1,1,1,100539,0
15609637,Nkemakolam,652,France,Male,51,7,0,2,0,1,43496,0
15571244,Tung,809,Spain,Female,33,3,0,2,0,1,141427,0
15723856,Gonzalez,602,France,Female,29,3,88814,2,1,1,62488,0
15772381,Brient,589,Germany,Male,38,8,92219,1,1,0,99107,0
15578671,Webb,706,Spain,Female,29,1,209490,1,1,1,133268,1
15793949,Cheng,726,France,Female,48,4,0,1,1,0,114020,1
15653762,Chidiebele,501,France,Female,39,9,117302,1,0,0,182026,0
15693382,Muir,828,France,Male,31,9,0,1,0,1,164257,0
15695174,Chang,654,France,Male,29,4,132955,1,1,1,146715,0
15652169,Buckley,642,France,Male,35,2,133162,1,0,1,122255,0
15795488,Beneventi,773,Spain,Male,52,2,0,2,1,0,57338,0
15758546,Norton,850,Spain,Male,39,8,0,2,1,1,37090,0
15703292,Chimezie,573,France,Male,26,8,86271,2,1,1,90177,0
15566494,Fang,487,France,Male,45,2,0,2,1,0,77476,0
15654346,Poninski,679,Germany,Male,35,1,130464,2,1,1,37341,0
15626474,Onyemere,686,France,Female,31,1,0,2,1,0,4802,0
15647807,Wyckoff,642,France,Male,40,8,109220,1,1,0,52828,0
15695932,Yelverton,766,Spain,Male,36,5,78381,1,0,1,153832,0
15783019,Price,794,France,Female,62,9,123681,3,1,0,173587,1
15605275,Ofodile,725,Germany,Male,45,8,116917,1,0,0,173464,1
15795458,McMillan,718,Spain,Female,39,2,0,1,1,1,52138,0
15780870,McKay,580,Spain,Male,67,3,153946,1,1,1,7419,0
15662758,Watson,620,France,Male,41,0,97925,1,1,0,85000,0
15651336,Chidiebere,756,France,Female,32,4,0,2,1,0,147040,0
15679299,Shen,726,Spain,Female,27,7,123826,1,0,1,78971,0
15590676,Kharlamova,735,France,Male,34,1,141796,1,1,0,45858,0
15632575,Moore,559,France,Female,70,9,0,1,1,1,122997,0
15612455,Yao,549,Germany,Male,45,6,124241,1,1,1,146373,0
15764866,Synnot,539,Germany,Female,43,3,116221,3,1,0,55804,1
15771942,Tikhonov,528,Germany,Female,46,9,135556,1,1,0,133146,1
15744717,Duffy,726,France,Female,44,2,0,2,1,1,26734,0
15748660,Ellis,561,Germany,Female,49,1,102025,1,1,0,133052,1
15708867,Niu,684,Spain,Female,38,3,134169,3,1,0,3967,1
15579166,Munro,619,France,Female,30,7,70729,1,1,1,160949,0
15784000,Pope,715,Germany,Female,34,9,102278,1,0,0,177853,1
15773421,Genovese,673,France,Female,42,4,0,2,1,0,121441,0
15593622,Service,635,France,Male,43,10,122198,2,0,1,179145,0
15647974,Chiemenam,679,France,Female,44,3,118743,2,1,0,1569,0
15746553,Castles,526,Germany,Male,50,5,124233,1,0,1,159457,1
15750671,Egobudike,512,Spain,Male,31,6,0,2,1,0,168462,0
15792650,Watts,382,Spain,Male,36,0,0,1,1,1,179541,1
15774192,Miller,539,Germany,Female,38,8,105436,1,0,0,80575,1
15665760,Kazantsev,802,Spain,Male,38,7,0,2,0,1,57765,0
15570855,Leonard,670,France,Male,38,7,0,2,1,1,77864,0
15683522,Kennedy,678,Germany,Female,37,2,113383,1,1,1,135124,0
15582797,Ch'iu,685,Spain,Male,35,4,137949,1,1,0,113640,0
15792922,Tu,639,Spain,Male,38,9,130233,1,1,1,81861,0
15648075,Hebert,686,Germany,Female,47,5,170936,1,1,0,173180,1
15643865,Lo Duca,601,France,Female,40,3,92055,1,0,1,164652,1
15727251,Vincent,642,France,Male,30,8,117494,1,0,0,61978,0
15655859,Munro,848,Spain,Male,35,5,120047,2,1,0,84711,0
15791342,Johnston,660,Spain,Male,31,1,84560,1,1,1,137784,0
15673693,Reppert,682,France,Female,26,0,110654,1,0,1,111879,0
15815560,Bogle,666,Germany,Male,74,7,105103,1,1,1,46172,0
15622117,Fries,625,Spain,Female,31,8,0,2,1,0,151844,0
15679804,Esquivel,636,France,Male,36,5,117559,2,1,1,111573,0
15749050,Justice,548,France,Female,36,3,0,1,1,0,65997,0
15659100,Lane,605,France,Male,33,9,128153,1,0,0,147823,0
15590344,Russell,708,Germany,Male,32,3,151691,2,1,1,172811,0
15680399,Tung,772,France,Male,23,2,0,2,1,0,18364,0
15584545,Aksenov,532,France,Female,40,5,0,2,0,1,177100,0
15791279,Murray,701,France,Male,40,5,169743,1,1,1,153538,1
15719898,Young,556,France,Male,36,7,154872,2,1,1,32045,0
15801296,Farber,634,Germany,Female,37,7,143259,2,1,0,192722,0
15663478,Baldwin,729,France,Male,32,6,93694,1,1,1,79919,0
15636407,Beatham,793,Germany,Female,34,5,127758,1,1,0,143357,0
15630413,Howarth,608,France,Female,41,5,0,2,1,1,72462,0
15666297,Abramova,706,Spain,Female,53,3,0,3,0,0,88479,1
15720820,Sabbatini,462,Germany,Female,24,9,69881,2,0,1,64421,0
15566660,Cole,670,France,Female,41,10,0,3,1,0,81602,0
15773639,Truscott,745,Germany,Male,35,4,98270,1,1,0,133617,0
15786249,Whitfield,616,Spain,Male,30,2,0,2,1,0,199100,0
15811177,Beneventi,643,France,Female,31,3,167949,1,1,0,143162,0
15667521,Crawford,631,France,Female,22,3,0,2,0,0,30782,0
15789753,Millar,480,France,Male,40,6,148791,1,0,1,79330,0
15704209,Noble,802,France,Female,39,7,120146,2,0,1,59497,1
15608873,Smith,665,France,Male,51,2,0,1,0,0,53353,0
15636024,Blackburn,692,Spain,Female,34,4,109699,1,1,1,37899,0
15622478,Greaves,698,France,Female,40,7,105062,3,1,0,107815,1
15711287,Ahmed,661,Spain,Female,35,5,128415,1,1,0,142626,0
15807269,Milanesi,690,Germany,Male,43,2,166523,1,0,0,119645,1
15660316,Stephenson,420,Germany,Female,34,1,135550,1,0,0,149471,1
15662658,Grieve,651,Germany,Male,34,2,90355,2,0,0,193598,0
15725906,Hankinson,665,Spain,Female,51,8,0,1,1,1,38928,1
15800524,Nnanna,686,Germany,Male,29,3,185379,1,1,0,64679,0
15789498,Miller,562,France,Male,30,3,111100,2,0,0,140650,0
15732293,Chia,759,Spain,Male,31,8,0,2,1,1,99087,0
15765287,Grant,850,France,Female,38,2,0,2,1,0,9015,0
15660155,Lorenzo,792,Spain,Male,36,5,92140,1,0,1,67469,0
15810075,Fang,648,France,Female,39,6,130695,2,1,1,153955,1
15646558,Clamp,611,Spain,Male,51,1,122875,1,1,1,149648,0
15761047,H?,724,Germany,Male,31,2,160998,2,0,1,64831,0
15664270,Balsillie,692,Germany,Male,45,6,142084,4,1,0,188306,1
15663826,Brim,532,Spain,Female,66,3,0,1,1,1,115227,0
15623668,Johnson,653,Germany,Male,31,2,154741,2,0,0,25183,0
15735784,Gardner,583,France,Male,38,8,0,1,1,0,47849,0
15601263,Young,493,Spain,Female,48,7,0,2,1,0,48545,0
15585106,Calabresi,492,Germany,Female,38,8,57068,2,1,0,188975,0
15672330,Lear,678,France,Female,31,1,0,2,0,1,130447,0
15812279,William,634,France,Male,37,5,115346,2,0,0,168782,0
15749947,Black,665,France,Female,44,7,0,2,1,1,66549,0
15753847,Hawkins,645,Spain,Male,45,4,0,1,0,1,174917,1
15662403,Kryukova,622,France,Female,32,6,169089,2,1,0,101058,0
15781210,Reid,711,France,Male,34,8,0,2,0,0,48260,0
15632789,Maclean,794,France,Male,30,8,0,2,1,1,24114,0
15727857,Flynn,635,Spain,Male,41,1,0,2,1,0,175612,0
15810807,Alekseeva,513,France,Female,43,9,0,2,1,0,152500,0
15583499,Chiagoziem,510,France,Male,32,9,103325,1,1,1,46128,0
15743570,Feng,481,France,Female,34,5,0,2,1,1,125253,0
15724453,Fan,570,France,Male,23,2,0,1,0,0,198831,0
15662203,Bremer,579,Germany,Female,42,3,137560,2,1,1,85424,0
15611729,Kerr,703,Germany,Male,39,1,141560,1,1,1,31257,1
15802617,Hudson,697,Germany,Male,43,7,115372,2,1,0,64139,0
15811773,Hsia,543,France,Male,36,4,0,2,1,1,141211,0
15795527,Zetticci,699,Spain,Male,43,2,136488,2,1,0,82816,0
15682268,Steere,676,Germany,Female,26,1,108349,1,0,0,60232,1
15782591,Cook,690,France,Male,35,6,112690,1,1,0,176962,0
15619116,Wallace,493,France,Female,36,2,0,2,0,1,99770,0
15758606,Yamamoto,738,France,Male,54,4,0,1,0,1,55725,1
15608114,Manfrin,587,Spain,Male,62,7,121286,1,0,1,6777,0
15619130,Simpson,752,Germany,Female,37,5,113291,2,1,1,132468,0
15671172,Swain,623,France,Male,23,1,106012,2,0,1,191416,0
15739223,Pai,688,Spain,Female,24,3,0,2,1,1,102195,0
15605134,Bond,617,France,Female,34,0,131245,2,1,0,183229,0
15804235,Zetticci,698,France,Female,37,2,166178,2,1,1,71973,0
15649124,Fang,850,France,Male,30,9,121535,1,0,0,40313,0
15805303,Olisanugo,661,Germany,Male,44,1,141137,1,1,0,189743,1
15575060,Gardner,797,France,Male,24,5,0,2,1,0,182258,0
15695129,Milanesi,718,France,Female,31,1,152664,1,0,1,17129,0
15603065,Grubb,751,France,Female,30,6,0,2,1,0,15766,0
15756743,Howells,625,France,Female,37,7,115895,1,1,0,48486,0
15800233,Okwuadigbo,850,France,Female,40,5,0,2,1,0,35034,0
15646372,Outhwaite,616,France,Female,66,1,135842,1,1,0,183841,1
15589660,Lamble,661,Germany,Female,32,1,145980,1,0,1,56636,0
15694395,Ts'ui,620,France,Female,29,1,138740,2,0,0,154701,0
15713826,Ferguson,613,Germany,Female,20,0,117356,1,0,0,113558,1
15762927,Sung,674,Germany,Female,36,6,100763,1,1,0,182157,0
15610337,Stephens,666,Spain,Male,35,2,104832,1,1,0,175015,0
15802088,Grant,521,Spain,Female,22,10,0,1,1,1,101312,0
15756148,Nnanna,765,Spain,Male,45,2,91550,1,1,1,47139,0
15610765,Onwumelu,559,France,Male,29,1,0,2,0,0,155640,0
15595883,Nkemdirim,540,Germany,Male,39,4,127278,1,1,1,16150,0
15613189,Browne,774,France,Female,52,2,56581,1,1,0,113266,1
15632882,Konovalova,684,Germany,Male,37,1,126817,2,1,1,29996,1
15645271,Radcliffe-Brown,615,Germany,Male,24,8,108528,2,0,0,179488,1
15616811,MacDonald,535,France,Male,47,0,160729,1,0,1,145986,0
15616525,Sopuluchi,720,Spain,Male,31,4,141356,1,0,0,137986,0
15772777,Onyemachukwu,850,Spain,Female,29,10,0,2,1,1,94815,0
15663438,Andrejew,688,Spain,Male,36,0,89772,1,1,0,177384,1
15815552,Ferguson,670,France,Female,42,6,112334,1,1,1,65707,0
15646764,Lorenzo,617,Germany,Female,58,3,119025,2,1,0,35199,1
15676715,Madukaego,640,France,Male,68,9,0,2,1,1,199493,0
15684318,McMillan,582,Germany,Female,50,6,96487,2,1,1,20344,0
15618410,Murray,718,Germany,Male,26,7,147527,1,0,0,51100,0
15696287,Converse,682,Germany,Female,38,1,116520,1,1,1,49834,1
15576094,Sung,743,France,Male,71,0,0,2,0,1,29838,0
15635964,Eve,566,Germany,Male,65,4,120100,1,1,0,107563,1
15787655,Chu,707,France,Male,47,3,0,2,1,0,174303,0
15781409,Lazarev,834,France,Female,28,6,0,1,1,0,74288,0
15667751,Herrera,487,Spain,Female,36,1,140137,1,1,0,194073,0
15705050,Linger,611,France,Male,30,9,0,2,1,1,148888,0
15774936,Liang,543,Germany,Male,41,6,143350,1,1,1,192070,1
15803378,Small,850,Spain,Male,44,8,0,2,1,1,183617,0
15699532,Okagbue,516,France,Male,51,8,120124,2,0,1,168774,0
15746970,Townsend,760,Spain,Female,57,1,0,2,1,1,25101,0
15802486,Hayes,488,France,Male,34,3,0,2,1,1,125979,0
15736069,Hsing,767,Germany,Female,35,6,132253,1,1,0,115567,1
15604348,Allard,710,Spain,Male,22,8,0,2,0,0,99645,0
15770711,Lu,766,Germany,Female,28,4,90697,1,0,1,21597,0
15600781,Wu,699,Germany,Male,34,4,185174,2,1,0,120834,0
15707441,White,690,Spain,Male,26,8,116318,1,1,1,83253,0
15591740,Fletcher,590,France,Female,54,4,0,2,1,1,93820,1
15631072,Huie,690,France,Male,38,1,94456,2,0,1,55034,0
15742019,Benford,675,France,Female,39,6,0,2,0,0,83419,0
15706170,Onyemere,636,France,Male,34,1,84055,1,0,0,37491,0
15756926,Atherton,833,Germany,Male,29,1,96462,2,0,1,48986,0
15690958,Cantrell,767,Germany,Male,23,2,139543,1,0,1,28038,0
15637476,Alexandrova,683,Germany,Female,57,5,162449,1,0,0,9222,1
15772341,Hs?eh,682,Germany,Male,81,6,122029,1,1,1,50784,0
15710012,Bowen,738,Spain,Male,44,2,0,2,1,0,43019,1
15711716,Ferguson,580,France,Female,56,1,131368,1,1,0,106919,1
15766575,Larionova,612,Germany,Female,62,8,140745,1,1,0,193438,1
15711468,Tennant,527,France,Female,32,7,0,2,1,1,44100,0
15607112,Chiawuotu,606,France,Male,32,6,0,2,0,1,36541,0
15687959,Landman,573,Spain,Female,44,4,0,1,1,1,94863,0
15679284,Aksenov,593,Spain,Female,45,6,79260,1,1,0,55347,0
15654506,Chang,514,France,Male,32,8,0,2,1,0,95857,0
15713517,Otitodilinna,529,France,Male,39,6,102025,2,1,0,12351,0
15760521,Thompson,796,France,Female,50,1,94164,1,1,1,189415,0
15656522,Sutherland,593,Spain,Male,32,10,158537,1,1,0,166851,0
15801062,Matthews,557,Spain,Female,40,4,0,2,0,1,105434,0
15696301,Snider,719,France,Female,37,9,101456,1,1,0,25804,1
15571869,Lei,669,Germany,Female,50,4,112651,1,0,0,166386,1
15759717,Mazzi,763,Spain,Female,39,7,0,2,1,0,19459,0
15661036,Davis,725,France,Male,46,6,0,2,1,0,161767,0
15668889,Galgano,665,Germany,Female,43,2,116322,4,1,0,35640,1
15723717,Heath,483,Germany,Male,41,1,118334,1,0,0,163148,1
15690744,Custance,683,France,Male,43,2,112499,2,1,0,30375,0
15661249,Bellucci,699,France,Male,53,4,0,2,0,1,111308,0
15761158,Y?an,719,France,Female,54,7,0,2,1,1,125042,0
15663650,Russell,698,Germany,Male,52,10,107304,3,1,0,28806,1
15691504,Yusupova,619,Germany,Female,52,8,124099,1,0,0,23905,0
15615016,Maurer,515,France,Male,33,2,0,2,1,1,136029,0
15724466,Swearingen,744,Germany,Female,41,2,84113,1,1,0,197549,0
15578073,Barker,686,Spain,Male,22,8,0,2,0,0,142332,0
15814092,Wang,626,France,Female,44,2,0,1,0,1,173117,1
15653997,Haynes,699,Spain,Male,31,6,114494,1,0,0,138396,0
15718064,Chia,635,Spain,Male,29,2,0,2,0,0,117174,0
15632977,Hsiao,745,France,Male,47,5,0,2,0,0,145790,0
15810826,Chiekwugo,624,France,Male,36,6,0,2,0,0,84750,0
15622507,Hamilton,748,Germany,Female,40,3,103499,2,0,0,38153,0
15593715,Castiglione,634,Germany,Male,27,3,107028,1,1,0,173426,0
15621546,Yuriev,620,France,Female,33,9,127638,1,1,1,192718,0
15586974,Pearce,656,France,Male,39,10,0,2,1,1,98895,0
15705001,Napolitani,587,Spain,Female,35,3,83287,1,1,0,125554,0
15679200,Crawford,580,Spain,Male,29,9,61710,2,1,0,128078,0
15710424,Page,435,France,Male,36,4,0,1,1,1,197015,0
15800116,Bowman,712,Germany,Male,28,4,145605,1,0,1,93884,0
15785042,Hsiung,488,France,Female,31,8,97589,1,0,0,124211,0
15752342,Bradley,704,Germany,Female,54,6,133657,3,1,0,145071,1
15631871,Kelly,616,Germany,Female,57,7,116937,1,1,1,104379,0
15743236,Piccio,687,France,Female,61,7,80539,1,1,0,131305,1
15800412,Dale,458,Germany,Male,35,9,146781,2,1,1,3476,0
15813503,Pickering,606,Spain,Male,37,8,154713,2,1,0,89099,0
15793693,Mahomed,694,France,Male,60,9,0,1,1,1,57089,0
15588839,Mancini,606,Spain,Male,30,8,180308,2,1,1,1914,0
15627190,Lettiere,661,France,Male,51,6,146607,1,1,1,68022,0
15717056,Pan,828,Germany,Female,25,7,144352,1,1,0,116613,0
15742511,Gordon,514,France,Male,35,3,121031,1,1,0,10009,0
15586970,Pinto,695,Germany,Male,52,8,103023,1,1,1,22486,0
15789413,Fitzgerald,733,France,Male,64,3,0,2,1,1,75273,0
15651674,Billson,438,Spain,Female,54,2,0,1,0,0,191763,1
15724321,Baresi,516,Germany,Female,47,9,128299,1,0,0,149614,1
15625021,Hung,585,France,Male,42,2,0,2,1,1,18658,0
15791535,Caraway,592,France,Male,28,5,137223,1,0,0,39609,0
15645184,Graham,701,France,Male,29,2,0,2,1,0,176944,0
15611612,Priestley,570,France,Female,29,0,0,1,1,0,37092,0
15766734,Castiglione,430,France,Male,31,5,0,1,1,0,95655,0
15597930,Wilson,646,France,Male,52,8,59669,1,0,0,172496,1
15693131,Watts,581,France,Female,24,3,95508,1,1,1,45755,0
15807546,Chinwendu,837,France,Female,38,2,0,2,1,1,46395,0
15711540,Pacheco,712,France,Female,29,2,0,1,1,1,144375,0
15695356,Chinwemma,722,France,Male,46,5,0,2,1,0,179909,0
15677243,Wan,538,Spain,Male,43,5,0,2,1,0,126934,0
15689514,Kang,625,France,Male,43,8,201696,1,1,0,133021,1
15667093,Onio,673,France,Male,37,2,0,1,1,1,13624,0
15727829,McIntyre,567,France,Male,42,2,0,2,1,1,167985,0
